1,1,0.4814083754947196
0,0,0.731056364990428
0,0,0.3408182020969407
1,0,0.07678316088020654
0,0,0.8868600654050685
1,0,0.039985807332163614
0,1,0.6257680838958876
0,0,0.8732938939140461
0,0,0.9797570356268259
0,0,0.40218017706406184
0,0,0.8002696553160576
0,0,0.33994512845414093
0,0,0.33733141346921813
0,0,0.7722222421088674
0,0,0.9951049407079806
0,0,0.4826469842936737
0,1,0.7905856049814455
0,0,0.8594297151363569
1,0,0.05575542887116991
0,0,0.8439695584860408
0,0,0.37191778670545683
0,0,0.3745311913986241
0,0,0.15415362401166188
0,0,0.2931429182257249
0,0,0.1618654358599756
0,0,0.738944970251098
0,1,0.7106945208962067
1,1,0.17724821519453637
0,0,0.6479073981996147
0,0,0.6089694609399599
0,0,0.9009105573944748
0,0,0.8297661694814142
0,0,0.3300978017355849
0,0,0.7711758670081758
0,0,0.9684137350441353
0,0,0.10000787819461798
0,0,0.8350503345585399
0,0,0.47643457323926397
0,0,0.6847783497408241
0,0,0.8732558837422777
0,0,0.48441888726781857
1,0,0.00916105536002032
0,0,0.5350467955748343
0,1,0.9422979830494825
0,1,0.8482282372658857
0,0,0.2663509679760745
0,0,0.8965972336628724
0,0,0.24986255154056236
0,0,0.29928993715029906
0,0,0.44254503034714265
0,0,0.5427886562933627
0,0,0.7734671116282967
0,0,0.23274022117609028
0,0,0.3242589423056852
0,0,0.6021670638689969
0,0,0.17134641187581778
0,0,0.595235980146169
0,0,0.6763032118103941
0,0,0.7478618163540635
0,0,0.2538110895908656
0,0,0.9734950399098834
0,0,0.33586741163268496
0,0,0.2049216457204699
0,0,0.11729114059386714
0,1,0.9673040630561301
0,0,0.6204440583460229
0,0,0.16827556713088476
0,0,0.90507258830517
0,0,0.5330644173852548
1,0,0.04816746844453412
0,0,0.5821620913642193
0,0,0.16180781413207057
0,0,0.6228722058518525
0,0,0.1991367571124506
0,0,0.5102667808870245
0,0,0.9160977839574512
1,1,0.018914989741446453
0,0,0.10766232573429768
0,1,0.5622696346339671
0,0,0.17444838638719395
0,0,0.17234164466769364
0,0,0.8129353959606544
0,0,0.10744628914759113
1,0,0.06756718214771729
0,0,0.8756492622765232
0,0,0.11686937232226458
1,1,0.2412680458871841
0,0,0.5385611816198105
1,1,0.20759948483717194
0,0,0.4022111530559497
0,0,0.8288115491457059
0,0,0.2714892198187654
1,0,0.042556615669533615
0,0,0.18872079839731937
0,0,0.18873218042569306
0,0,0.428849484824272
0,0,0.9288266315868615
0,0,0.5441919617025366
0,1,0.7533173876623162
0,0,0.7012627696008833
0,0,0.5159950934799635
0,1,0.7512164680256215
0,0,0.7476869961193062
0,0,0.10870579958289961
1,0,0.0013455309960764827
1,1,0.367850666879889
0,0,0.4741833023988228
0,0,0.9810073266560249
1,0,0.02857977774497178
0,0,0.4825774903398864
0,0,0.5101537909561746
0,0,0.5950367523871688
0,0,0.9917968857681213
0,0,0.8702667851368839
0,0,0.6352703661613212
0,0,0.6872537570752633
0,1,0.7302370045028533
1,0,0.07564182701583388
0,0,0.26644732061048615
0,0,0.2426184956691616
0,0,0.4934444103380421
0,0,0.9873028475186074
0,0,0.7107693111544701
0,0,0.6933003361841873
0,0,0.38453615302027155
0,0,0.6456108219309604
0,0,0.6331030199019664
0,0,0.22734897732413928
0,0,0.7634859419864326
0,0,0.2773512471631898
0,0,0.2330135080594713
0,0,0.7300575443250706
1,0,0.023168121898649807
0,0,0.6870921357240068
0,0,0.8430717763195509
0,0,0.2564350066092256
0,0,0.1569589224622966
0,0,0.7026505900377555
0,1,0.5083458263398705
0,0,0.9974212940664209
0,1,0.8829109503782401
0,0,0.3847831900848192
0,0,0.6975963909447518
0,0,0.896189062961636
0,0,0.4155928538372047
0,0,0.4325864495845022
0,0,0.4050791908973671
0,0,0.7680914759879252
1,0,0.0654593333766551
0,0,0.8081534492253584
0,0,0.7947165882212059
0,0,0.3869246307303419
0,0,0.9238228980289553
0,0,0.5337490643000741
0,0,0.9453199501899876
0,0,0.14964021362692903
0,0,0.34792721007898253
0,0,0.8382950286292165
0,0,0.511105184053619
0,0,0.6306489780144391
0,0,0.7426591798513128
1,0,0.0004622362424064553
0,0,0.6956579766643781
0,0,0.2597393082665512
0,0,0.6716869206435044
0,0,0.5434331172940645
0,1,0.5077168820818555
0,1,0.5075126460726839
1,0,0.05803822484144783
0,0,0.26390526441728634
0,0,0.8577809065726836
0,1,0.9903664057402276
0,0,0.5017041819161245
0,1,0.7843717505263063
0,1,0.8034169709800475
0,0,0.1542072192971673
0,0,0.7978661685682805
0,0,0.24944972455680214
0,0,0.13457423596518425
0,0,0.5681237967410946
0,0,0.16393883364149642
0,0,0.30010115117905767
0,0,0.17645894624720726
0,0,0.16668989183423166
0,0,0.2849248210542531
1,0,0.036118501849012774
1,0,0.06351281329453418
0,0,0.6037252921278004
0,0,0.1424598718917771
0,0,0.9222307143840748
0,0,0.18262506276253
0,0,0.5857805518502104
0,0,0.7670996774636581
0,0,0.590880821749401
1,1,0.1390378208447608
0,0,0.2472972016405346
0,0,0.4092019639070834
0,0,0.36616823114390495
0,0,0.6368618738639493
0,0,0.7967557983743032
0,0,0.9985829993155779
0,0,0.3576145720374424
0,0,0.6919748646884833
0,0,0.3771048170060428
0,0,0.6965690818200689
0,0,0.8993187685936652
0,0,0.838471911163269
0,0,0.8464403952942691
1,1,0.15449381360157088
0,0,0.9670532408162678
0,0,0.5769531412912943
0,0,0.32351640745510013
0,0,0.25957897294980237
1,0,0.016193402852368366
0,0,0.12545543537361425
0,0,0.5428209320088584
0,0,0.8914481211178409
0,0,0.8762501780206475
0,0,0.5741381438641664
0,0,0.9507456208433653
0,0,0.7513402081145849
0,0,0.14316040350943637
1,0,0.0476576295843133
0,1,0.528221131727204
0,0,0.8672500887416144
0,0,0.3197529204456875
1,1,0.4976295361495018
0,0,0.9258396758541059
0,0,0.2633779466037507
0,0,0.71833708810878
0,0,0.3819987454757885
0,0,0.16755237439188753
0,0,0.39671361684435447
0,0,0.758849346718393
1,0,0.0010444819468337085
0,0,0.22017092789765558
1,0,0.02592140867116266
0,1,0.8495093678163103
0,0,0.33974616643373945
0,0,0.1821139601822005
0,0,0.25174759871188
0,0,0.6315158238199429
